user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
207,47,Student,26247.2,424,5000.0,Electronics,9,22,1,1,8.95,Germany,2024-07-26,0.1904965101039349,234.4,High Risk
208,39,Salaried,71455.2,612,5000.0,Sports,3,12,1,0,8.56,India,2024-12-15,0.0699739137249633,139.2,Medium Risk
209,49,Student,12813.65,384,2897.59,Fashion,3,12,1,1,7.04,Australia,2024-08-31,0.2261330690318527,230.4,High Risk
210,57,Salaried,69224.4,638,5000.0,Electronics,3,0,0,0,7.06,India,2023-04-27,0.0722288672780118,84.80000000000001,Medium Risk
211,47,Self-Employed,89824.38,791,5000.0,Fashion,6,2,0,0,4.85,India,2024-12-14,0.0556641749155407,27.6,Low Risk
212,42,Self-Employed,95983.91,712,5000.0,Fashion,6,14,2,0,8.42,USA,2024-11-01,0.0520920641803402,123.2,Low Risk
213,28,Unemployed,11708.39,308,1928.76,Electronics,3,15,1,0,1.63,Canada,2024-09-10,0.1647331528929255,266.8,High Risk
214,45,Self-Employed,85694.71,757,5000.0,Beauty,12,0,0,0,5.98,Australia,2024-10-29,0.0583466587377447,37.2,Low Risk
215,38,Student,13642.59,385,5000.0,Home,12,0,0,0,8.89,USA,2024-08-30,0.3664993230757503,186.0,High Risk
216,26,Salaried,17650.99,394,100.0,Fashion,3,0,0,0,2.44,UK,2024-10-17,0.0056654046033678,182.4,High Risk
217,40,Salaried,43739.5,522,5000.0,Sports,12,1,0,0,6.24,India,2024-10-20,0.1143131494415802,133.20000000000002,High Risk
218,26,Student,17124.83,365,5000.0,Sports,9,0,0,0,6.01,Australia,2024-10-07,0.2919737013447724,194.0,High Risk
219,50,Unemployed,5000.0,300,1502.53,Beauty,3,2,0,0,7.27,Australia,2024-07-29,0.300506,224.0,Medium Risk
220,46,Self-Employed,47583.99,418,5000.0,Electronics,9,19,4,1,6.05,Canada,2024-12-04,0.1050773590024712,290.8,High Risk
221,49,Self-Employed,97761.07,750,5000.0,Electronics,3,10,1,0,2.65,Australia,2024-07-03,0.0511451030558483,80.0,Low Risk
222,20,Student,8142.84,320,808.39,Sports,9,1,0,1,1.6,India,2023-05-22,0.0992761739147521,214.0,High Risk
223,35,Salaried,21851.71,371,1734.23,Home,12,1,0,0,1.41,Canada,2024-12-14,0.0793635829873268,193.6,High Risk
224,49,Unemployed,10997.02,400,4053.41,Home,3,4,0,1,4.15,India,2023-05-21,0.3685916730168718,188.0,High Risk
225,34,Student,10995.1,344,880.36,Electronics,3,19,1,1,6.69,Germany,2023-05-03,0.0800683941028276,260.4,High Risk
226,59,Unemployed,19874.56,346,5000.0,Electronics,6,2,0,1,5.56,Germany,2024-09-05,0.2515778965672699,205.6,High Risk
227,33,Student,16111.33,300,5000.0,Beauty,3,14,2,0,8.43,Australia,2024-12-11,0.3103406112344543,288.0,High Risk
228,30,Self-Employed,56869.86,503,5000.0,Beauty,3,10,4,1,8.91,USA,2024-10-19,0.087920033564352,238.8,High Risk
229,32,Student,12309.81,311,4276.72,Sports,12,16,2,0,8.44,Canada,2024-11-11,0.3474237214059356,287.6,High Risk
230,48,Unemployed,14891.84,338,4852.17,Beauty,3,11,1,1,8.05,Germany,2023-05-31,0.3258274330102929,246.8,High Risk
231,52,Student,19437.53,363,5000.0,Home,3,3,1,0,7.81,USA,2024-10-11,0.257234329670488,220.8,High Risk
232,19,Salaried,51089.86,453,4055.47,Home,12,14,2,1,5.45,Germany,2024-07-28,0.0793791566467396,226.8,High Risk
233,59,Self-Employed,56325.8,580,5000.0,Beauty,9,19,2,0,7.73,Canada,2023-05-08,0.0887692673694825,186.0,Medium Risk
234,21,Unemployed,5000.0,300,1365.64,Home,12,7,2,0,9.65,India,2024-11-20,0.273128,274.0,High Risk
235,45,Unemployed,10576.28,357,4386.95,Home,12,0,0,0,1.6,USA,2024-09-03,0.4147914011353708,197.2,High Risk
236,37,Unemployed,5477.54,303,1880.43,Fashion,9,2,0,0,7.98,UK,2023-06-28,0.3432982689309434,222.8,High Risk
237,56,Student,5908.76,372,2000.53,Home,6,0,0,0,3.42,UK,2023-02-07,0.3385701906999099,191.2,High Risk
238,32,Student,13493.27,399,3061.89,Sports,3,1,0,0,4.18,India,2023-03-18,0.2269197903843916,182.4,High Risk
239,49,Self-Employed,65317.61,564,5000.0,Electronics,12,10,2,0,3.46,USA,2023-04-22,0.0765490347855654,174.4,Medium Risk
240,34,Unemployed,11252.2,333,1441.98,Beauty,6,0,0,0,7.0,Canada,2024-12-15,0.1281509393718561,206.8,High Risk
241,32,Self-Employed,99742.62,801,5000.0,Beauty,9,13,1,0,5.09,Australia,2023-04-20,0.0501290220770218,65.6,Low Risk
242,49,Unemployed,10831.76,372,3729.85,Beauty,12,4,1,0,3.51,India,2024-09-21,0.3443438554768569,219.2,High Risk
243,55,Salaried,59449.58,608,5000.0,Home,12,1,1,0,8.18,USA,2024-07-18,0.0841048834995974,118.8,Medium Risk
244,29,Unemployed,14718.9,358,5000.0,Fashion,6,10,1,0,7.77,UK,2023-02-14,0.3396992981812499,236.8,High Risk
245,59,Student,21208.9,375,3468.66,Beauty,9,7,1,0,6.31,Canada,2024-08-14,0.1635473786947932,224.0,High Risk
246,45,Student,13993.32,300,3389.84,Beauty,3,17,3,0,1.41,Australia,2023-04-28,0.242247015004302,314.0,High Risk
247,57,Student,22207.95,368,5000.0,Home,12,0,0,0,7.52,Australia,2023-01-18,0.225144599118784,192.8,High Risk
248,44,Unemployed,10002.27,357,1904.0,Home,3,15,1,1,8.52,UK,2023-02-03,0.1903567890088949,247.2,High Risk
249,23,Student,5479.37,308,294.86,Fashion,12,0,0,0,9.4,India,2024-10-26,0.0538127558460188,216.8,High Risk
250,34,Self-Employed,77470.33,612,5000.0,Home,3,10,1,0,1.09,India,2023-06-16,0.0645408377633088,135.2,Medium Risk
251,34,Self-Employed,55409.03,576,5000.0,Fashion,3,15,1,0,3.16,USA,2024-09-28,0.0902379991131409,159.60000000000002,Medium Risk
252,29,Salaried,6479.12,329,2200.6,Home,9,3,0,0,9.14,Australia,2023-03-26,0.3396448900467965,214.4,High Risk
253,20,Student,7178.79,300,3148.59,Electronics,3,11,2,0,8.77,USA,2024-12-05,0.4385961979665097,282.0,High Risk
254,39,Student,12536.22,310,5000.0,Fashion,6,18,1,1,5.92,UK,2024-12-08,0.398844308731021,272.0,High Risk
255,40,Self-Employed,85447.07,681,5000.0,Home,12,14,2,0,1.83,India,2023-04-07,0.0585157571816096,135.60000000000002,Medium Risk
256,46,Self-Employed,88721.54,713,5000.0,Home,12,15,2,0,9.44,India,2024-08-23,0.0563561002209835,124.8,Low Risk
257,47,Salaried,52555.1,520,5000.0,Sports,3,0,0,1,1.69,UK,2024-12-22,0.095138245384368,132.0,High Risk
258,33,Self-Employed,38438.76,473,2771.36,Beauty,6,0,0,1,2.64,India,2023-01-18,0.0720980593546722,150.8,High Risk
259,32,Salaried,21953.87,385,5000.0,Sports,12,9,1,0,3.25,UK,2023-01-31,0.2277502781969648,224.0,High Risk
260,35,Unemployed,12154.92,377,5000.0,Beauty,9,2,0,0,1.69,Germany,2024-12-21,0.4113560599329325,193.2,High Risk
261,52,Student,24954.44,386,4552.61,Fashion,12,20,1,1,2.95,India,2023-05-11,0.1824368729572773,245.6,High Risk
262,57,Student,12859.37,348,4153.13,Beauty,12,4,0,0,9.72,India,2024-10-23,0.3229652774591601,208.8,High Risk
263,26,Salaried,49245.76,501,5000.0,Beauty,9,10,1,1,7.58,Germany,2024-10-11,0.1015315836327838,179.6,High Risk
264,40,Salaried,68822.18,649,5000.0,Sports,12,9,1,0,3.47,Australia,2024-09-10,0.0726509971058748,118.4,Medium Risk
265,37,Salaried,68764.32,562,5000.0,Fashion,3,15,2,0,4.6,USA,2024-07-27,0.0727121274521437,185.2,Medium Risk
266,28,Student,16509.59,341,4466.2,Electronics,9,3,0,0,4.75,USA,2024-08-06,0.2705215574705368,209.6,High Risk
267,42,Salaried,40665.24,459,5000.0,Sports,6,11,1,1,9.77,Germany,2024-09-03,0.122955133180082,198.4,High Risk
268,19,Self-Employed,15269.01,415,4162.9,Sports,9,2,0,1,3.23,Germany,2023-06-06,0.2726371912782819,178.0,High Risk
269,29,Unemployed,5000.0,300,1545.33,Beauty,9,11,1,0,3.02,UK,2023-06-12,0.309066,262.0,High Risk
270,38,Unemployed,5000.0,300,2953.09,Home,3,15,3,1,6.15,Canada,2023-01-26,0.590618,310.0,High Risk
271,54,Salaried,51736.37,609,5000.0,Sports,6,5,0,0,9.78,Australia,2023-04-09,0.0966438116937852,106.4,Medium Risk
272,39,Salaried,33598.45,448,5000.0,Fashion,9,12,1,0,7.64,Australia,2024-10-17,0.1488163888512714,204.8,High Risk
273,39,Self-Employed,96592.4,821,5000.0,Home,3,4,1,0,5.51,Australia,2023-03-15,0.0517639068912254,39.6,Low Risk
274,56,Salaried,67658.01,646,5000.0,Fashion,6,8,1,0,6.42,USA,2024-07-14,0.0739010798573591,117.6,Medium Risk
275,36,Self-Employed,36439.18,474,5000.0,Sports,3,3,1,1,5.18,India,2023-06-06,0.1372149428170447,176.4,High Risk
276,57,Self-Employed,41947.81,502,5000.0,Electronics,12,8,1,0,4.07,Germany,2023-01-01,0.1191957339370041,175.20000000000002,High Risk
277,19,Unemployed,6335.87,300,2952.49,Sports,3,13,2,1,9.69,Germany,2023-06-19,0.4659959879227319,286.0,High Risk
278,32,Student,23946.57,505,5000.0,Electronics,12,0,0,0,8.77,USA,2024-11-01,0.2087981702598743,138.0,High Risk
279,23,Student,7008.14,300,2367.97,Home,6,19,3,1,4.98,Australia,2024-09-06,0.3378885125011772,318.0,High Risk
280,23,Unemployed,8770.84,300,3529.35,Electronics,12,12,2,1,8.02,Australia,2023-04-30,0.402395893665829,284.0,High Risk
281,50,Self-Employed,94184.02,724,5000.0,Home,9,6,1,0,9.89,Australia,2023-04-21,0.0530875619876917,82.4,Low Risk
282,28,Self-Employed,48761.08,574,5000.0,Beauty,3,0,0,0,7.25,India,2024-10-21,0.1025407968814472,110.4,Medium Risk
283,20,Self-Employed,28101.29,430,5000.0,Fashion,12,3,0,1,4.99,UK,2023-03-31,0.1779277748459234,174.0,High Risk
284,39,Self-Employed,84780.26,804,5000.0,Electronics,12,0,0,0,1.51,India,2023-02-20,0.0589759927605789,18.4,Low Risk
285,29,Self-Employed,56715.92,570,3328.36,Home,12,9,2,0,6.25,Canada,2024-07-11,0.0586847572956587,170.0,Medium Risk
286,28,Student,17134.13,320,5000.0,Beauty,6,14,2,1,4.71,India,2024-08-28,0.2918152249340935,280.0,High Risk
287,40,Unemployed,5000.0,300,1498.7,Home,6,11,1,1,4.49,Australia,2023-02-12,0.29974,262.0,High Risk
288,55,Unemployed,5000.0,337,1072.76,Home,6,0,0,0,4.61,Canada,2023-05-27,0.214552,205.2,High Risk
289,50,Unemployed,7370.22,339,1458.14,Beauty,3,3,0,0,3.29,India,2023-06-12,0.1978421268293212,210.4,High Risk
290,44,Salaried,65181.59,600,100.0,Beauty,3,13,1,0,8.46,Australia,2024-10-24,0.0015341755241012,146.0,Medium Risk
291,39,Student,26357.25,448,4690.81,Sports,9,1,0,0,9.96,UK,2023-03-01,0.1779703876542507,162.8,High Risk
292,59,Salaried,58499.16,617,5000.0,Electronics,6,0,0,0,2.14,USA,2024-11-16,0.0854713127504736,93.2,Medium Risk
293,35,Salaried,40889.68,422,5000.0,Home,3,18,3,1,1.13,Canada,2024-07-23,0.1222802428387798,267.20000000000005,High Risk
294,33,Salaried,51818.82,527,5000.0,Fashion,3,14,1,1,5.71,Germany,2023-05-05,0.0964900397191599,177.20000000000002,High Risk
295,56,Unemployed,5074.91,300,1960.21,Home,9,11,1,0,1.64,USA,2023-04-22,0.3862551257066628,262.0,High Risk
296,33,Unemployed,14053.82,372,4585.66,Beauty,3,0,0,1,3.97,India,2024-09-04,0.3262927801836084,191.2,High Risk
297,25,Unemployed,9125.39,300,2901.33,Home,3,2,0,0,1.82,Germany,2023-06-20,0.317940383917838,224.0,Medium Risk
298,35,Student,15655.1,335,5000.0,Home,3,21,1,0,1.89,Australia,2023-05-12,0.3193847372421766,268.0,High Risk
299,43,Salaried,43357.85,535,5000.0,Fashion,9,0,0,1,4.93,UK,2024-12-10,0.1153193712326603,126.0,High Risk
300,28,Unemployed,8150.97,312,4115.23,Beauty,12,15,1,1,8.19,UK,2023-04-27,0.5048761067701144,265.20000000000005,High Risk
301,29,Unemployed,16396.63,300,5000.0,Sports,9,20,2,1,6.12,India,2024-11-01,0.3049407103776812,300.0,High Risk
302,33,Unemployed,15127.97,394,558.03,Electronics,9,6,1,0,5.35,UK,2023-04-13,0.0368873021297636,214.4,High Risk
303,47,Student,16932.37,352,3265.63,Home,9,1,0,0,3.35,India,2024-11-14,0.1928631372926531,201.2,High Risk
304,48,Unemployed,12292.46,329,1975.94,Sports,3,3,0,0,5.47,India,2024-07-25,0.1607440658745279,214.4,High Risk
305,55,Salaried,9065.65,318,4593.95,Beauty,3,1,0,1,1.2,India,2024-11-25,0.5067424839917711,214.8,High Risk
306,51,Self-Employed,64860.43,573,5000.0,Sports,6,12,3,0,4.92,UK,2023-02-14,0.0770886039454255,194.8,Medium Risk
307,23,Unemployed,7399.7,300,3862.76,Beauty,3,13,3,1,1.18,India,2024-12-22,0.5220157573955702,306.0,High Risk
308,22,Self-Employed,59629.27,542,5000.0,Home,9,14,3,1,9.13,Canada,2023-06-06,0.0838514373897248,211.2,High Risk
309,30,Self-Employed,55129.79,636,5000.0,Home,3,2,0,0,9.41,Germany,2024-09-06,0.0906950670408866,89.60000000000001,Medium Risk
310,43,Unemployed,15325.71,308,4648.76,Electronics,6,6,2,0,2.86,India,2023-04-25,0.303330808164842,268.8,High Risk
311,22,Self-Employed,33064.12,417,5000.0,Fashion,9,12,2,1,1.23,UK,2023-05-30,0.1512213239003487,237.2,High Risk
312,42,Unemployed,68336.43,626,5000.0,Sports,6,14,3,0,7.14,Germany,2023-04-28,0.0731674159741736,177.60000000000002,Medium Risk
313,41,Salaried,52938.22,564,5000.0,Fashion,9,2,0,0,8.31,India,2023-06-28,0.0944497189365263,118.4,Medium Risk
314,49,Unemployed,15029.84,380,5000.0,Electronics,3,4,0,1,1.48,Australia,2023-06-21,0.3326715387522422,196.0,High Risk
315,18,Self-Employed,36490.58,425,5000.0,Beauty,12,9,2,1,9.39,Australia,2024-10-07,0.1370216642212867,228.0,High Risk
316,52,Student,31768.61,441,5000.0,Sports,6,12,2,0,4.15,Australia,2023-02-09,0.1573880632485966,227.6,High Risk
317,53,Student,22554.54,414,5000.0,Beauty,6,2,0,0,4.97,Germany,2024-09-20,0.2216848581261244,178.4,High Risk
318,42,Unemployed,11129.04,376,2300.32,Fashion,6,14,1,1,7.06,Germany,2024-07-01,0.2066952765018366,237.6,High Risk
319,33,Self-Employed,62901.27,547,5000.0,Beauty,12,6,2,0,5.62,USA,2024-08-29,0.0794896510038668,173.2,High Risk
320,39,Self-Employed,71895.57,640,5000.0,Electronics,9,17,1,0,4.37,UK,2023-02-27,0.069545314127143,138.0,Medium Risk
321,50,Unemployed,13579.71,425,2840.75,Home,9,4,0,1,1.29,Canada,2023-04-11,0.2091907706423775,178.0,High Risk
322,21,Student,10598.05,300,1628.87,Electronics,12,20,2,0,9.59,UK,2024-09-28,0.1536952552592222,300.0,High Risk
323,23,Student,14006.39,377,1416.48,Sports,6,0,0,0,9.8,Canada,2024-11-25,0.1011309837866859,189.2,High Risk
324,46,Unemployed,13266.86,335,5000.0,Fashion,9,16,2,1,6.71,Germany,2023-02-02,0.3768789299050415,278.0,High Risk
325,51,Unemployed,18255.73,438,5000.0,Home,6,0,0,0,9.57,UK,2024-09-06,0.2738866098479765,164.8,High Risk
326,31,Unemployed,18546.08,351,5000.0,Beauty,6,9,2,0,1.79,UK,2023-02-14,0.2695987507872283,257.6,High Risk
327,50,Self-Employed,43583.27,475,5000.0,Fashion,6,11,1,1,7.91,Canada,2023-01-23,0.1147229200562509,192.0,High Risk
328,40,Unemployed,6864.69,300,2614.9,Fashion,6,19,4,1,6.37,Germany,2024-08-15,0.3809203328919441,338.0,High Risk
329,38,Salaried,40785.15,539,5000.0,Home,3,0,0,1,2.74,Australia,2024-09-25,0.1225936400871395,124.4,High Risk
330,19,Unemployed,7932.43,300,3703.9,Beauty,12,13,1,1,3.17,Germany,2024-10-16,0.4669313186501488,266.0,High Risk
331,58,Self-Employed,70908.84,664,5000.0,Beauty,6,2,0,0,7.56,India,2024-08-31,0.0705130700206067,78.4,Medium Risk
332,54,Self-Employed,72017.04,624,5000.0,Sports,12,10,1,0,3.04,Canada,2023-03-12,0.0694280131479994,130.4,Medium Risk
333,43,Student,17141.31,376,4492.0,Electronics,9,19,1,1,7.53,Germany,2023-02-10,0.2620569839761371,247.6,High Risk
334,43,Salaried,50004.46,477,5000.0,Sports,6,13,3,1,6.25,Germany,2023-04-17,0.099991080795593,235.2,High Risk
335,23,Salaried,38119.38,520,5000.0,Fashion,3,0,0,1,4.56,Germany,2023-03-29,0.1311668762713349,132.0,High Risk
336,31,Self-Employed,60847.04,560,100.0,Electronics,6,16,2,0,9.8,Germany,2023-01-11,0.0016434653189374,188.0,Medium Risk
337,30,Student,19801.52,300,5000.0,Home,6,11,2,1,1.97,Canada,2024-10-02,0.2525058682363778,282.0,High Risk
338,47,Unemployed,7089.86,377,3589.03,Electronics,9,0,0,0,2.49,UK,2023-03-08,0.5062201510326015,189.2,High Risk
339,54,Unemployed,5000.0,300,693.43,Home,9,22,3,1,3.72,Australia,2024-07-17,0.138686,324.0,High Risk
340,29,Unemployed,14132.3,397,5000.0,Sports,3,0,0,0,7.0,India,2024-11-11,0.3537994523184478,181.2,High Risk
341,26,Salaried,56227.31,534,5000.0,Fashion,6,17,1,1,6.02,Australia,2023-05-29,0.0889247591606285,180.4,High Risk
342,47,Student,18131.29,351,5000.0,Fashion,6,13,1,0,7.05,Australia,2024-07-26,0.2757663685264534,245.6,High Risk
343,23,Salaried,6603.89,311,1377.01,Beauty,6,5,0,0,5.2,India,2023-06-25,0.2085149813216149,225.6,High Risk
344,51,Salaried,26209.97,347,5000.0,Beauty,9,9,2,1,6.2,USA,2024-07-28,0.1907671012214054,259.20000000000005,High Risk
345,35,Student,8823.6,392,3708.73,Electronics,9,3,0,0,2.81,India,2024-07-23,0.4203193707783671,189.2,High Risk
346,33,Student,7918.86,300,1460.58,Electronics,9,7,2,1,1.92,UK,2024-07-19,0.1844432153112948,274.0,High Risk
347,29,Student,16197.45,382,4077.11,Home,3,10,1,1,4.66,Germany,2023-03-26,0.2517130782931881,227.2,High Risk
348,28,Self-Employed,52077.08,537,5000.0,Fashion,9,2,0,1,6.63,Canada,2024-08-15,0.0960115275280411,129.2,High Risk
349,38,Unemployed,7843.14,314,2126.45,Sports,12,15,2,0,5.01,Australia,2023-04-08,0.2711222801072019,284.4,High Risk
350,50,Self-Employed,67053.01,628,5000.0,Fashion,6,14,1,0,4.86,USA,2024-10-01,0.0745678680196459,136.8,Medium Risk
351,50,Salaried,44465.37,492,1938.85,Sports,3,3,0,1,2.63,Germany,2023-01-27,0.0436035953372253,149.20000000000002,High Risk
352,51,Self-Employed,45978.96,563,5000.0,Beauty,9,10,1,0,6.97,Canada,2024-07-01,0.1087453913703137,154.8,Medium Risk
353,44,Self-Employed,57560.34,606,3250.43,Fashion,6,2,0,0,1.35,Germany,2024-10-14,0.0564699583080989,101.6,Medium Risk
354,51,Student,17598.24,300,4881.82,Beauty,9,13,1,0,7.27,UK,2023-04-23,0.2774038767513114,266.0,High Risk
355,29,Salaried,46252.85,471,5000.0,Beauty,6,12,2,1,6.54,UK,2024-09-06,0.1081014467216614,215.6,High Risk
356,53,Self-Employed,34972.72,470,5000.0,Electronics,6,1,0,0,5.11,Germany,2023-06-07,0.1429685766506008,154.0,High Risk
357,30,Student,14642.31,316,5000.0,Sports,6,13,2,0,2.21,UK,2023-05-27,0.3414761741828988,279.6,High Risk
358,57,Unemployed,10000.2,327,100.0,Home,3,9,1,1,8.07,Germany,2024-08-24,0.0099998000039999,247.2,High Risk
359,38,Student,19863.87,419,5000.0,Fashion,3,1,0,0,4.96,Germany,2023-02-04,0.2517132864844564,174.4,High Risk
360,37,Unemployed,7676.93,300,2355.46,Electronics,9,16,2,0,5.81,USA,2023-01-28,0.3068231701995459,292.0,High Risk
361,53,Unemployed,15299.83,374,4251.4,Sports,9,1,0,0,6.5,UK,2023-03-14,0.2778723685165129,192.4,High Risk
362,47,Student,14393.11,306,5000.0,Home,9,11,1,0,4.04,India,2024-11-03,0.3473884379400977,259.6,High Risk
363,18,Unemployed,5000.0,326,492.43,Home,6,3,0,1,8.81,India,2023-05-25,0.098486,215.6,High Risk
364,48,Salaried,85640.92,671,5000.0,Sports,3,10,1,0,9.0,Australia,2024-09-18,0.0583833055506643,111.6,Medium Risk
365,31,Unemployed,13717.64,365,100.0,Home,12,0,0,0,5.63,USA,2023-01-16,0.0072898836826159,194.0,High Risk
366,32,Student,12068.2,300,2792.04,Fashion,6,14,2,0,3.5,Australia,2023-02-15,0.2313551316683515,288.0,High Risk
367,32,Self-Employed,29456.64,387,5000.0,Sports,9,9,1,1,5.58,UK,2023-06-27,0.1697410159475079,223.2,High Risk
368,41,Self-Employed,98009.65,760,5000.0,Electronics,6,0,0,0,8.6,Australia,2024-10-27,0.0510153847095668,36.0,Low Risk
369,23,Salaried,36622.18,431,5000.0,Home,9,4,0,0,8.76,Germany,2024-08-27,0.1365292836199265,175.60000000000002,High Risk
370,22,Salaried,22886.23,420,5000.0,Sports,9,5,0,0,3.35,UK,2024-08-25,0.2184719807499968,182.0,High Risk
371,28,Self-Employed,67750.24,554,5000.0,Electronics,12,9,1,0,2.2,UK,2024-11-06,0.0738004765739575,156.4,Medium Risk
372,28,Student,15766.64,346,4728.68,Beauty,3,11,2,1,5.13,USA,2024-08-04,0.2999167863286027,263.6,High Risk
373,22,Self-Employed,30730.57,420,5000.0,Fashion,6,3,0,0,6.27,Canada,2024-12-23,0.1627044340537777,178.0,High Risk
374,45,Student,21876.04,372,5000.0,Sports,3,18,1,1,1.44,Canada,2024-11-23,0.2285605621492738,247.2,High Risk
375,24,Student,9078.15,300,1998.02,Fashion,12,18,2,1,5.18,UK,2023-01-26,0.2200910978558407,296.0,High Risk
376,46,Unemployed,17184.27,388,4832.63,Home,9,16,1,0,1.87,Australia,2024-11-25,0.2812240496686795,236.8,High Risk
377,27,Student,14478.51,319,4438.21,Electronics,6,11,1,0,8.35,Germany,2023-04-19,0.3065377583743078,254.4,High Risk
378,55,Salaried,57337.09,550,5000.0,Fashion,9,2,0,0,8.39,USA,2024-09-26,0.0872035884625466,124.0,High Risk
379,55,Unemployed,5000.0,300,1574.92,Sports,12,2,0,0,2.7,UK,2023-02-22,0.314984,224.0,Medium Risk
380,39,Salaried,58486.61,560,1926.05,Beauty,3,2,0,0,1.24,India,2023-05-30,0.0329314692713426,120.0,Medium Risk
381,45,Student,27344.26,462,5000.0,Sports,6,2,0,0,3.96,India,2023-03-25,0.1828537323738144,159.20000000000002,High Risk
382,23,Unemployed,9988.77,381,2924.93,Home,3,10,1,0,6.22,Australia,2024-07-15,0.2928218389251129,227.6,High Risk
383,28,Student,17754.13,368,3620.28,Sports,9,0,0,1,7.15,Germany,2024-07-07,0.2039119911817701,192.8,High Risk
384,18,Student,13451.66,301,2100.92,Electronics,9,5,1,0,5.12,Australia,2024-09-08,0.1561829543714307,249.6,High Risk
385,24,Self-Employed,49616.53,407,5000.0,Beauty,9,18,2,1,8.16,India,2024-11-23,0.1007728674294635,253.2,High Risk
386,39,Student,5807.33,365,1194.05,Sports,6,1,0,0,5.84,USA,2023-03-10,0.205610840093468,196.0,High Risk
387,53,Salaried,77507.12,630,5000.0,Beauty,9,10,3,1,3.01,Australia,2024-11-28,0.0645102024175327,168.0,Medium Risk
388,54,Student,22765.81,412,3805.9,Beauty,9,2,0,0,2.57,India,2023-06-03,0.1671761294678291,179.20000000000002,High Risk
389,59,Self-Employed,66294.36,584,5000.0,Electronics,6,17,3,1,9.82,India,2024-12-07,0.0754211972179835,200.4,Medium Risk
390,59,Student,16170.47,300,3894.32,Beauty,3,17,3,1,1.56,India,2023-06-15,0.2408291162841896,314.0,High Risk
391,20,Salaried,30287.56,416,5000.0,Fashion,3,0,0,0,6.92,Canada,2023-02-28,0.1650842788260262,173.60000000000002,High Risk
392,19,Self-Employed,31744.61,397,5000.0,Beauty,6,22,2,0,5.81,Germany,2023-03-28,0.1575070539534113,265.20000000000005,High Risk
393,43,Student,23786.49,319,5000.0,Sports,9,9,3,1,7.62,Germany,2023-03-01,0.210203354929626,290.4,High Risk
394,25,Self-Employed,35478.59,515,5000.0,Beauty,9,2,0,1,5.1,Australia,2024-10-12,0.1409300651463319,138.0,High Risk
395,46,Salaried,90012.88,760,5000.0,Beauty,3,0,0,0,6.2,Canada,2024-11-18,0.0555476060759304,36.0,Low Risk
396,39,Unemployed,7386.82,300,1036.27,Home,6,13,2,0,8.21,India,2024-10-16,0.14028634784657,286.0,High Risk
397,59,Student,21823.95,371,5000.0,Fashion,6,12,1,1,9.09,Germany,2024-12-17,0.2291060967423404,235.6,High Risk
398,42,Unemployed,7629.88,358,3111.18,Fashion,6,1,0,1,2.13,UK,2024-11-20,0.407762638468757,198.8,High Risk
399,59,Salaried,68644.69,671,5000.0,Home,3,4,0,0,5.58,Canada,2023-06-11,0.0728388459471519,79.60000000000001,Medium Risk
400,33,Student,22819.5,391,1904.5,Electronics,6,1,0,0,1.93,Germany,2024-10-22,0.0834593220710357,185.6,High Risk
